Item_id,Item_title,Sponsored,Vendor,Alt_title,Promoted,Best Price,Parameters,General,EAN,Price,Currency,Has Variants,Variants,Rating,Count,Smart,Sellers Count,Total Units Sold,Total Sales Value,Item URL,Seller ID,Seller Name,Seller Url,Seller Rating,Super S
13027517650,Czajnik elektryczny Gorenje K15DWS 2200 W srebrny/szary,True,allegro,Czajnik elektryczny Gorenje K15DWS 2200 W srebrny/szary,False,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.5 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['23.1 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['24 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.5 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['23.1 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['24 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",N/A,99.00,PLN,x,,4.74,122,True,8,282,27918.0,https://allegro.pl/oferta/13027517650,102385039,Oficjalny sklep Gorenje,https://allegro.pl/uzytkownik/SmA_Gorenje1,99.2,True
14281953281,Czajnik elektryczny Amica KF 3040 2200 W czarny,True,allegro,Czajnik elektryczny Amica KF 3040 2200 W czarny,False,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['21.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['24.1 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['21.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['24.1 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",N/A,119.00,PLN,x,,4.91,65,True,51,108,12852.0,https://allegro.pl/oferta/14281953281,91445913,Oficjalny sklep Amica,https://allegro.pl/uzytkownik/SmA_Amica,98.7,False
14670015071,Duże Garnki Zestaw dla Dzieci Patelnia Czajnik Akcesoria Przybory Naczynia,False,allegro,Duże Garnki Zestaw dla Dzieci Patelnia Czajnik Akcesoria Przybory Naczynia,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Wiek dziecka', 'values': ['3 lata +'], 'highlight': False}, {'name': 'Rodzaj', 'values': ['naczynia, garnki i przybory'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['22.5 cm'], 'highlight': False}]","[{'name': 'Wiek dziecka', 'values': ['3 lata +'], 'highlight': False}, {'name': 'Rodzaj', 'values': ['naczynia, garnki i przybory'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['22.5 cm'], 'highlight': False}]",5900779948020,28.90,PLN,x,,4.93,72,True,91,102,2947.7999999999997,https://allegro.pl/oferta/14670015071,21631578,isosklep,https://allegro.pl/uzytkownik/isosklep,99.7,True
14966752689,Czajnik elektryczny Transa Electronics BoiLed Inox 2200 W srebrny/szary,False,allegro,Czajnik elektryczny Transa Electronics BoiLed Inox 2200 W srebrny/szary,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['15 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['23 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['15 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['23 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",5904933522934,119.00,PLN,x,,4.90,20,True,3,101,12019.0,https://allegro.pl/oferta/14966752689,88934095,Oficjalny sklep Transa Electronics,https://allegro.pl/uzytkownik/TransaElectronic,100,True
15144936353,Czajnik elektryczny Lehmann Aqua Black 10 1500 W czarny,False,allegro,Czajnik elektryczny Lehmann Aqua Black 10 1500 W czarny,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.6 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['15.7 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['27.3 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.6 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['15.7 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['27.3 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",5905884559314,139.00,PLN,x,,5.00,3,True,2,100,13900.0,https://allegro.pl/oferta/15144936353,104044830,Oficjalny sklep Lehmann,https://allegro.pl/uzytkownik/SMA_Lehmann,99.4,True
12444849501,Czajnik elektryczny Esperanza EKK026 2200 W czarny,False,allegro,Czajnik elektryczny Esperanza EKK026 2200 W czarny,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['15.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['23 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['15.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['23 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",5901299949849,92.90,PLN,x,,4.88,3727,True,131,99,9197.1,https://allegro.pl/oferta/12444849501,106970932,MDN_Home,https://allegro.pl/uzytkownik/MDN_Home,99.5,True
9295264063,Czajnik elektryczny Verda Logic 2200 W czarny,False,allegro,Czajnik elektryczny Verda Logic 2200 W czarny,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.8 l'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.8 l'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",N/A,49.90,PLN,x,,4.72,1464,True,7,97,4840.3,https://allegro.pl/oferta/9295264063,58832982,www_aspeco_pl,https://allegro.pl/uzytkownik/www_aspeco_pl,99.1,True
13881123473,Czajnik tradycyjny stalowy emaliowany Beretti 3 l czarny,False,allegro,Czajnik tradycyjny stalowy emaliowany Beretti 3 l czarny,True,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Rodzaj', 'values': ['czajnik tradycyjny'], 'highlight': True}, {'name': 'Materiał', 'values': ['stalowy emaliowany'], 'highlight': False}]","[{'name': 'Rodzaj', 'values': ['czajnik tradycyjny'], 'highlight': True}, {'name': 'Materiał', 'values': ['stalowy emaliowany'], 'highlight': False}]",5902041307627,69.90,PLN,x,"{'name': 'Kolor/Wzór', 'type': 'IMAGE', 'source': 'photo', 'variants': [{'id': '20b1c1e6ca23ee6bc79dc0d6e56650f46d609ac58033c873d72735dc35e7a152', 'image': {'url': 'https://a.allegroimg.com/original/11f077/2ae283224ba0af91f0494b4734de'}, 'selected': True, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-z-gwizdkiem-berretti-indukcja-czarny-3-gaz-13881123473'}}, {'id': '3bc8df3b576120154673d9070af2f507e482fe334e0654103302f354f2e3df05', 'image': {'url': 'https://a.allegroimg.com/original/1191f9/533df7714a5da82fce986d6e6662'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-metalowy-3d-indukcja-gaz-berretti-3l-11924362857'}}, {'id': '484c4e5429c68ea80ba306fab480f903dafa7ee5bddf3212d062a3a663f6dc24', 'image': {'url': 'https://a.allegroimg.com/original/111c3b/92045c8c4744b5a2f3e568dcd417'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-z-gwizdkiem-indukcja-diament-gaz-3-stalowy-14040842840'}}, {'id': 'b3f89479532e2a09cc92255c31d913dfb6e9e5d3d0fa856c343d2bbff8a54124', 'image': {'url': 'https://a.allegroimg.com/original/118577/a8f150ce407dbf7ef14beb6b8ee9'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-z-gwizdkiem-indukcja-diament-3-gaz-stalowy-14239483214'}}]}",4.89,255,True,22,97,6780.3,https://allegro.pl/oferta/13881123473,26827355,_ElectroSwiat_,https://allegro.pl/uzytkownik/_ElectroSwiat_,99.6,True
13075536357,Czajnik elektryczny Zelmer ZCK7616S 2200 W biały,False,allegro,Czajnik elektryczny Zelmer ZCK7616S 2200 W biały,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['17 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['22 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['17 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['22 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",5908269344451,94.90,PLN,x,"{'name': 'Kolor/Wzór', 'type': 'IMAGE', 'source': 'photo', 'variants': [{'id': 'd21434f0851cec7499e4cc2781ded06ecdb69c1f2006d83c05c8b6b0a9162f00', 'image': {'url': 'https://a.allegroimg.com/original/053bb6/852746c14710b0d1a01efbee781e'}, 'selected': True, 'offer': {'url': 'https://allegro.pl/oferta/duzy-klasyczny-czajnik-zelmer-zck7616s-2200w-1-7l-13075536357'}}, {'id': '2bb4066eda1db65f1a59aa6b8144f8d9e703e60ae3a72a540fb3cf4dd92927bb', 'image': {'url': 'https://a.allegroimg.com/original/11a6a8/60933b2b4237bc74028e906e16ea'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-zelmer-zck7619-13810312691'}}, {'id': 'e256a7ff95f06c7dc65884d76006aa5d55f8b50ea5eab3e367e7caa7fb494ae7', 'image': {'url': 'https://a.allegroimg.com/original/11b7d9/ab2482be49e3ae0451740f01e8c7'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-elektryczny-zelmer-zck7616i-bialy-2200w-14316169441'}}]}",4.86,1614,True,69,98,9300.2,https://allegro.pl/oferta/13075536357,49784455,Autoryzowany sklep ZELMER,https://allegro.pl/uzytkownik/SmA-Zelmer3,98.9,False
13750932252,Czajnik elektryczny Manta Orisa 2200 W czarny,True,allegro,Czajnik elektryczny Manta Orisa 2200 W czarny,True,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['21.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['22 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['21.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['22 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",5903089904915,99.00,PLN,x,,4.90,529,True,19,521,51579.0,https://allegro.pl/oferta/13750932252,109877885,Oficjalny sklep Manta,https://allegro.pl/uzytkownik/MantaSklep,99.5,True
