Item_id,Item_title,Sponsored,Vendor,Alt_title,Promoted,Best Price,Parameters,General,EAN,Price,Currency,Has Variants,Variants,Rating,Count,Smart,Sellers Count,Total Units Sold,Total Sales Value,Item URL,Seller ID,Seller Name,Seller Url,Seller Rating,Super S
14051054425,Smartfon Samsung Galaxy Z Fold5 12 GB / 1 TB 5G błękitny,True,allegro,Smartfon Samsung Galaxy Z Fold5 12 GB / 1 TB 5G błękitny,False,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Kolor', 'values': ['błękitny'], 'highlight': False}, {'name': 'Przekątna ekranu', 'values': ['6.2""'], 'highlight': False}, {'name': 'Wbudowana pamięć', 'values': ['1 TB'], 'highlight': False}, {'name': 'Pamięć RAM', 'values': ['12 GB'], 'highlight': False}]","[{'name': 'Kolor', 'values': ['błękitny'], 'highlight': False}, {'name': 'Przekątna ekranu', 'values': ['6.2""'], 'highlight': False}, {'name': 'Wbudowana pamięć', 'values': ['1 TB'], 'highlight': False}, {'name': 'Pamięć RAM', 'values': ['12 GB'], 'highlight': False}]",8806095012476,9799.00,PLN,x,,N/A,0,True,6,2,19598.0,https://allegro.pl/oferta/14051054425,7854942,X-KOM_PL,https://allegro.pl/uzytkownik/X-KOM_PL,99.3,True
15082555502,Smartfon Samsung Galaxy S21 FE 8 GB / 256 GB 5G biały,True,allegro,Smartfon Samsung Galaxy S21 FE 8 GB / 256 GB 5G biały,False,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Przekątna ekranu', 'values': ['6.4""'], 'highlight': False}, {'name': 'Rozdzielczość aparatu tylnego', 'values': ['12 Mpx'], 'highlight': False}, {'name': 'Rozdzielczość aparatu przedniego', 'values': ['32 Mpx'], 'highlight': False}, {'name': 'Wbudowana pamięć', 'values': ['256 GB'], 'highlight': False}, {'name': 'Pamięć RAM', 'values': ['8 GB'], 'highlight': False}, {'name': 'Pojemność akumulatora', 'values': ['4500 mAh'], 'highlight': False}]","[{'name': 'Przekątna ekranu', 'values': ['6.4""'], 'highlight': False}, {'name': 'Rozdzielczość aparatu tylnego', 'values': ['12 Mpx'], 'highlight': False}, {'name': 'Rozdzielczość aparatu przedniego', 'values': ['32 Mpx'], 'highlight': False}, {'name': 'Wbudowana pamięć', 'values': ['256 GB'], 'highlight': False}, {'name': 'Pamięć RAM', 'values': ['8 GB'], 'highlight': False}, {'name': 'Pojemność akumulatora', 'values': ['4500 mAh'], 'highlight': False}]",N/A,3349.00,PLN,x,,4.98,53,True,4,0,0.0,https://allegro.pl/oferta/15082555502,20164490,OleOlepl,https://allegro.pl/uzytkownik/OleOlepl,98.8,False
12423065731,WYŚWIETLACZ LCD EKRAN SAMSUNG GALAXY A32 5G RAMKA,False,allegro,WYŚWIETLACZ LCD EKRAN SAMSUNG GALAXY A32 5G RAMKA,False,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}]",[],N/A,109.00,PLN,x,,4.83,46,True,,0,0.0,https://allegro.pl/oferta/12423065731,67990155,Wyswietlacze_pl,https://allegro.pl/uzytkownik/Wyswietlacze_pl,99.7,True
12000602882,ETUI do SAMSUNG A13 4G WZMACNIANE 360° + SZKŁO,False,allegro,ETUI do SAMSUNG A13 4G WZMACNIANE 360° + SZKŁO,False,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Materiał', 'values': ['tworzywo sztuczne'], 'highlight': False}]","[{'name': 'Materiał', 'values': ['tworzywo sztuczne'], 'highlight': False}]",N/A,17.00,PLN,x,,4.96,28,True,,0,0.0,https://allegro.pl/oferta/12000602882,22915936,CASE_PL,https://allegro.pl/uzytkownik/CASE_PL,99.4,True
11778486517,Oryginalna Szybka Ładowarka 25W do Galaxy S21 FE,False,allegro,Oryginalna Szybka Ładowarka 25W do Galaxy S21 FE,False,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Kolor', 'values': ['biały'], 'highlight': False}, {'name': 'Liczba urządzeń ładowanych jednocześnie', 'values': ['1'], 'highlight': False}]","[{'name': 'Kolor', 'values': ['biały'], 'highlight': False}, {'name': 'Liczba urządzeń ładowanych jednocześnie', 'values': ['1'], 'highlight': False}]",N/A,79.00,PLN,x,,4.98,58,True,,0,0.0,https://allegro.pl/oferta/11778486517,44511267,HQGSMpl,https://allegro.pl/uzytkownik/HQGSMpl,99.3,True
11655825889,ETUI do SAMSUNG GALAXY S21 FE / 5G PORTFEL + SZKŁO,False,allegro,ETUI do SAMSUNG GALAXY S21 FE / 5G PORTFEL + SZKŁO,False,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Materiał', 'values': ['tworzywo sztuczne'], 'highlight': False}]","[{'name': 'Materiał', 'values': ['tworzywo sztuczne'], 'highlight': False}]",N/A,18.90,PLN,x,,4.81,37,True,,0,0.0,https://allegro.pl/oferta/11655825889,22915936,CASE_PL,https://allegro.pl/uzytkownik/CASE_PL,99.4,True
11362002973,Kabel USB-C 1m Ładowania HTC Xiaomi Huawei Samsung,False,allegro,Kabel USB-C 1m Ładowania HTC Xiaomi Huawei Samsung,False,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}]",[],6920680862740,8.67,PLN,x,,5.00,4,True,,0,0.0,https://allegro.pl/oferta/11362002973,7089421,audax_net_pl,https://allegro.pl/uzytkownik/audax_net_pl,99.6,True
10898332845,ORYGINALNA ŁADOWARKA SAMSUNG GALAXY A50 A40 A70,False,allegro,ORYGINALNA ŁADOWARKA SAMSUNG GALAXY A50 A40 A70,False,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Kolor', 'values': ['biały'], 'highlight': False}, {'name': 'Liczba urządzeń ładowanych jednocześnie', 'values': ['1'], 'highlight': False}, {'name': 'Długość przewodu', 'values': ['1 m'], 'highlight': False}]","[{'name': 'Kolor', 'values': ['biały'], 'highlight': False}, {'name': 'Liczba urządzeń ładowanych jednocześnie', 'values': ['1'], 'highlight': False}, {'name': 'Długość przewodu', 'values': ['1 m'], 'highlight': False}]",N/A,48.89,PLN,x,,5.00,23,True,,0,0.0,https://allegro.pl/oferta/10898332845,45777597,magazynGSM,https://allegro.pl/uzytkownik/magazynGSM,99.1,True
10501453750,KABEL BASEUS 2m USBC USBC PD 100W SAMSUNG S20 S21 S20 FE S21 FE S22 S23,False,allegro,KABEL BASEUS 2m USBC USBC PD 100W SAMSUNG S20 S21 S20 FE S21 FE S22 S23,False,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Kolor', 'values': ['czarny'], 'highlight': False}, {'name': 'Liczba urządzeń ładowanych jednocześnie', 'values': ['1'], 'highlight': False}, {'name': 'Długość przewodu', 'values': ['2 m'], 'highlight': False}]","[{'name': 'Kolor', 'values': ['czarny'], 'highlight': False}, {'name': 'Liczba urządzeń ładowanych jednocześnie', 'values': ['1'], 'highlight': False}, {'name': 'Długość przewodu', 'values': ['2 m'], 'highlight': False}]",6953156216365,34.99,PLN,x,,5.00,17,True,,0,0.0,https://allegro.pl/oferta/10501453750,1366435,cielak123,https://allegro.pl/uzytkownik/cielak123,99.6,True
14475221912,Smartfon Samsung Galaxy A03s 4 GB / 128 GB 4G (LTE) czarny,True,allegro,Smartfon Samsung Galaxy A03s 4 GB / 128 GB 4G (LTE) czarny,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Kolor', 'values': ['czarny'], 'highlight': False}, {'name': 'Przekątna ekranu', 'values': ['6.5""'], 'highlight': False}, {'name': 'Wbudowana pamięć', 'values': ['128 GB'], 'highlight': False}, {'name': 'Pamięć RAM', 'values': ['4 GB'], 'highlight': False}]","[{'name': 'Kolor', 'values': ['czarny'], 'highlight': False}, {'name': 'Przekątna ekranu', 'values': ['6.5""'], 'highlight': False}, {'name': 'Wbudowana pamięć', 'values': ['128 GB'], 'highlight': False}, {'name': 'Pamięć RAM', 'values': ['4 GB'], 'highlight': False}]",N/A,599.00,PLN,x,,4.91,11,True,5,52,31148.0,https://allegro.pl/oferta/14475221912,7854942,X-KOM_PL,https://allegro.pl/uzytkownik/X-KOM_PL,99.3,True
9910260695,KĄTOWY KABEL ZASILAJĄCY ÓSEMKA DWUŻYŁOWY Samsung 150cm 1.5m czarny 90°,False,allegro,KĄTOWY KABEL ZASILAJĄCY ÓSEMKA DWUŻYŁOWY Samsung 150cm 1.5m czarny 90°,False,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}]",[],8806088687087,7.00,PLN,x,,4.84,32,True,,0,0.0,https://allegro.pl/oferta/9910260695,19973019,www_dc12v_pl,https://allegro.pl/uzytkownik/www_dc12v_pl,99.6,True
8193066438,2x FILTR Zamiennik DA29-10105J SAMSUNG RS53K4400SA,False,allegro,2x FILTR Zamiennik DA29-10105J SAMSUNG RS53K4400SA,False,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Przeznaczenie', 'values': ['lodówka'], 'highlight': False}]","[{'name': 'Przeznaczenie', 'values': ['lodówka'], 'highlight': False}]",N/A,59.86,PLN,x,,4.91,67,True,,0,0.0,https://allegro.pl/oferta/8193066438,16579725,Aqua-Woda,https://allegro.pl/uzytkownik/Aqua-Woda,99.7,True
